last_name, first_name,player_id,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa
Gomez, Carlos,460576,59,16.4,30.5,115.6,83.6,91.4,77.1,408,168,399,19,33.3,7,11.9,7.1
Solarte, Yangervis,500208,58,6.1,37.9,109.9,82.2,84.3,82.5,371,130,350,13,22.4,2,3.4,2.6
Wynns, Austin,642851,57,5.8,24.6,106.0,85.1,87.2,84.0,413,135,413,13,22.8,1,1.8,1.4
Herrmann, Chris,543302,56,7.0,26.8,105.0,87.8,91.5,86.4,410,133,407,18,32.1,4,7.1,4.3
Swihart, Blake,596119,56,12.2,33.9,107.3,85.7,88.3,83.2,415,179,399,15,26.8,3,5.4,3.0
Taylor, Michael A.,572191,56,6.2,32.1,111.0,87.6,97.6,79.5,398,164,398,24,42.9,4,7.1,4.1
Hays, Austin,669720,55,11.5,47.3,108.5,89.8,93.0,86.3,403,191,390,23,41.8,3,5.5,4.0
Heineman, Scott,595981,55,10.7,32.7,109.6,87.4,90.3,86.8,406,171,379,20,36.4,1,1.8,1.2
Hilliard, Sam,656541,54,8.4,37.0,114.1,90.8,96.0,85.7,455,197,413,23,42.6,7,13.0,8.0
Urena, Richard,620446,54,8.0,27.8,103.4,83.1,92.0,79.0,382,135,,16,29.6,0,0.0,0.0
Schebler, Scott,594988,54,6.8,20.4,108.4,86.5,91.6,84.8,403,133,384,13,26.5,2,3.7,2.1
Joseph, Corban,543377,53,9.3,28.3,106.4,87.3,90.7,85.7,424,160,424,14,26.4,1,1.9,1.5
Mullins, Cedric,656775,53,14.1,18.9,110.3,82.2,88.0,79.5,396,132,,9,17.0,1,1.9,1.4
Brown, Seth,664913,52,17.5,34.6,111.2,89.0,93.7,83.3,407,195,,20,38.5,6,11.5,7.2
Hundley, Nick,460026,52,15.4,26.9,108.6,84.7,88.9,81.2,373,165,364,14,28.6,1,1.9,1.4
Strasburg, Stephen,544931,52,-8.0,26.9,104.7,82.5,93.3,78.2,420,119,420,15,28.8,1,1.9,1.3
Negron, Kristopher,502117,51,8.7,33.3,103.3,84.0,89.1,79.2,416,164,400,12,23.5,2,3.9,2.4
Lux, Gavin,666158,51,13.2,37.3,109.8,88.8,89.2,89.0,419,182,410,20,39.2,3,5.9,3.7
Chang, Yu,644374,51,9.9,25.5,108.8,87.9,94.0,83.2,432,160,432,16,31.4,3,5.9,3.6
McBroom, Ryan,643436,50,7.3,38.0,112.5,84.9,91.1,81.2,404,151,,18,36.0,4,8.0,4.8
Gutierrez, Kelvin,642721,50,-2.2,28.0,110.6,89.8,92.7,89.2,398,121,352,20,40.0,2,4.0,2.5
Estrada, Thairo,642731,50,6.4,28.0,106.2,87.7,93.7,84.1,417,152,392,20,40.0,2,4.0,2.9
Sucre, Jesus,491696,49,7.5,36.7,102.5,88.0,88.0,89.1,363,147,,13,26.5,0,0.0,0.0
Rodgers, Brendan,663898,49,7.2,20.4,111.1,86.9,94.1,82.8,355,135,,16,32.7,2,4.1,2.5
Guillorme, Luis,641645,49,14.2,32.7,103.4,84.3,89.7,81.2,405,164,405,13,26.5,3,6.1,4.3
Gosselin, Phil,594838,49,15.1,30.6,105.7,88.6,91.1,86.8,390,181,,18,36.7,3,6.1,4.4
Palka, Daniel,594953,49,15.0,22.4,115.2,87.4,94.3,86.7,439,137,424,17,34.7,3,6.1,3.2
Maeda, Kenta,628317,48,-3.7,16.7,104.2,71.4,79.1,67.7,278,107,,4,8.3,0,0.0,0.0
Kershaw, Clayton,477132,48,-9.2,6.3,104.4,65.9,82.2,61.6,329,102,,5,10.9,0,0.0,0.0
Mayfield, Jack,608686,48,18.9,29.2,104.9,85.6,88.5,82.0,393,193,391,10,20.8,2,4.2,3.1
Wade Jr, LaMonte,664774,47,11.6,34.0,106.6,88.7,94.1,85.6,416,178,409,19,40.4,3,6.4,4.3
Collins, Zack,641470,47,15.3,42.6,107.0,90.7,96.0,82.5,447,239,413,23,48.9,7,14.9,6.9
deGrom, Jacob,594798,47,-2.2,23.4,106.0,81.5,89.5,76.2,389,140,386,13,28.3,1,2.1,1.4
Tucker, Kyle,663656,47,16.3,42.6,107.7,92.0,95.3,86.9,407,218,392,23,48.9,6,12.8,8.3
Federowicz, Tim,543148,47,15.5,42.6,105.2,87.3,93.3,78.5,434,206,426,20,42.6,4,8.5,4.8
Flaherty, Jack,656427,47,-5.7,31.9,107.0,71.8,89.7,60.0,379,150,,9,19.1,0,0.0,0.0
Phillips, Brett,621433,46,10.6,21.7,106.7,84.6,91.6,77.1,378,180,362,11,23.9,2,4.3,2.5
Valaika, Pat,642162,45,20.0,31.1,110.1,88.8,91.0,88.4,414,190,414,14,31.1,2,4.4,2.3
Allen, Austin,664119,44,8.5,31.8,105.8,82.2,86.5,79.1,384,137,,7,15.9,1,2.3,1.4
Walsh, Jared,665120,44,14.1,38.6,109.7,91.3,93.3,89.9,419,183,419,22,50.0,6,13.6,6.9
Cron, Kevin,605196,44,14.4,38.6,113.8,90.2,98.4,79.3,453,203,409,22,51.2,10,22.7,12.8
Fried, Max,608331,44,-7.6,22.7,103.0,81.3,92.1,75.7,383,111,,12,27.3,0,0.0,0.0
Marquez, German,608566,44,0.8,27.3,104.6,68.0,85.4,57.6,384,129,,6,13.6,1,2.3,1.7
Matz, Steven,571927,44,4.9,27.3,105.5,77.2,86.3,72.1,391,157,391,8,18.2,1,2.3,1.6
Lewis, Kyle,641786,43,10.4,41.9,108.9,90.3,98.3,83.8,457,169,411,20,46.5,10,23.3,13.3
Greinke, Zack,425844,42,0.7,33.3,106.5,83.0,93.2,76.7,413,150,394,13,31.0,5,11.9,8.9
Skole, Matt,605474,42,17.5,33.3,109.7,82.0,83.4,82.9,369,176,,6,14.3,0,0.0,0.0
Kemp, Matt,461314,42,13.8,35.7,104.7,87.5,92.5,82.1,381,185,349,12,30.0,1,2.4,1.6
Corbin, Patrick,571578,42,-8.0,16.7,100.8,77.0,86.2,75.1,351,99,,5,11.9,0,0.0,0.0
Wheeler, Zack,554430,41,1.2,29.3,101.4,75.0,83.8,69.5,385,125,385,6,14.6,1,2.4,1.6
Brault, Steven,643230,41,-2.9,29.3,105.4,78.2,88.2,73.5,441,116,441,10,25.0,1,2.4,2.0
Musgrove, Joe,605397,40,3.4,27.5,105.8,75.7,91.2,62.5,377,181,,11,27.5,2,5.0,3.3
Rivera, Yadiel,592680,40,3.4,17.5,108.5,89.0,94.4,87.3,400,118,,14,35.0,0,0.0,0.0
Valera, Breyvic,591971,40,17.9,37.5,100.6,84.6,88.5,82.5,389,182,389,11,27.5,0,0.0,0.0
Dini, Nick,664926,40,22.8,35.0,106.6,88.5,94.1,79.0,395,221,390,16,40.0,3,7.5,4.7
Ryu, Hyun-Jin,547943,40,-7.2,15.0,107.5,72.6,87.8,67.5,389,124,389,6,15.0,2,5.0,3.0
Knizner, Andrew,668800,39,7.3,17.9,108.2,88.1,93.4,87.4,414,131,391,13,33.3,1,2.6,1.7
Elmore, Jake,518653,39,14.5,43.6,101.1,86.4,86.3,87.2,354,190,,6,15.4,0,0.0,0.0
Saladino, Tyler,573135,39,6.4,30.8,109.4,87.9,93.1,85.2,419,154,410,16,41.0,2,5.1,2.8
Gray, Sonny,543243,39,-18.3,5.1,101.5,71.0,89.7,69.7,300,43,,5,13.2,0,0.0,0.0
Garcia, Robel,596825,38,21.0,42.1,112.8,88.5,94.5,79.2,454,228,410,16,42.1,6,15.8,7.5
Shuck, JB,543776,38,-2.1,26.3,104.0,84.3,84.4,84.4,370,123,,11,28.9,0,0.0,0.0
Delmonico, Nicky,547170,38,15.9,28.9,110.2,87.0,90.2,89.7,402,164,402,13,34.2,3,7.9,4.4
Hernandez, Gorkys,491676,38,8.8,34.2,106.8,77.1,86.7,71.3,373,165,,9,23.7,1,2.6,1.8
Neuse, Sheldon,641914,38,10.0,36.8,109.4,90.6,94.1,87.0,380,161,,18,47.4,2,5.3,3.3
Murphy, Sean,669221,37,7.3,40.5,111.1,90.7,96.6,87.8,448,188,393,14,37.8,3,8.1,5.0
Wainwright, Adam,425794,37,6.4,27.0,107.6,80.1,90.7,69.2,383,188,,7,19.4,0,0.0,0.0
Galloway, Isaac,543194,37,15.2,37.8,107.2,85.6,94.6,83.3,400,152,,10,27.0,2,5.4,3.7
Altherr, Aaron,571437,37,16.8,32.4,113.5,85.3,88.7,79.0,420,182,420,8,21.6,2,5.4,3.0
Soroka, Mike,647336,37,-15.1,13.5,99.2,70.7,81.0,67.9,281,66,,4,10.8,0,0.0,0.0
Andujar, Miguel,609280,37,13.6,16.2,105.5,83.6,92.0,79.8,382,148,,9,24.3,0,0.0,0.0
Murphy, John Ryan,571974,36,14.1,44.4,109.5,85.3,92.5,76.7,436,195,402,10,27.8,4,11.1,5.7
Teheran, Julio,527054,36,7.9,19.4,102.2,78.7,85.4,74.8,369,143,,10,27.8,0,0.0,0.0
Wallach, Chad,595453,36,12.6,27.8,108.0,89.9,95.4,83.9,418,197,405,14,38.9,5,13.9,9.3
Quintana, Jose,500779,36,-15.8,8.3,103.2,68.5,81.7,66.8,302,60,,4,11.4,0,0.0,0.0
Bishop, Braden,623323,36,11.5,19.4,105.5,82.0,88.3,81.4,343,125,,5,13.9,0,0.0,0.0
Stanton, Giancarlo,519317,36,7.8,36.1,120.6,92.3,100.3,85.1,445,178,435,16,45.7,9,25.0,12.5
Kratz, Erik,456124,35,21.2,20.0,108.7,85.7,88.9,86.5,365,145,365,10,28.6,0,0.0,0.0
Mikolas, Miles,571945,35,-0.2,22.9,108.3,77.2,84.0,75.3,361,108,,7,20.6,0,0.0,0.0
Fuentes, Josh,658069,35,7.4,40.0,103.2,84.5,87.7,80.3,409,174,390,8,22.9,1,2.9,1.8
Wilson, Bobby,435064,34,19.8,29.4,99.4,77.1,85.1,73.0,360,135,,1,2.9,0,0.0,0.0
Scherzer, Max,453286,34,-16.2,20.6,101.6,73.4,93.1,66.3,321,107,,7,20.6,0,0.0,0.0
Castillo, Luis,622491,34,3.5,20.6,102.8,70.7,84.2,61.3,340,144,,2,6.3,0,0.0,0.0
Bemboom, Anthony,621532,34,18.6,17.6,107.0,81.2,85.7,78.3,422,158,422,7,20.6,1,2.9,1.8
Hudson, Dakota,641712,34,-14.9,14.7,105.0,71.9,85.8,68.5,315,94,,4,11.8,0,0.0,0.0
Gray, Jon,592351,34,-5.6,11.8,105.7,64.9,84.9,58.9,274,59,,3,8.8,0,0.0,0.0
Barreto, Franklin,620439,34,5.2,29.4,109.9,87.6,94.2,83.6,396,142,392,12,35.3,4,11.8,6.9
Smith, Caleb,592761,33,-7.2,21.2,104.6,75.8,91.3,69.0,378,137,,12,36.4,0,0.0,0.0
Kelly, Merrill,518876,33,-22.0,9.1,96.9,65.8,88.7,60.7,369,95,,3,9.1,0,0.0,0.0
Sierra, Magneuris,642423,33,2.9,24.2,104.4,82.4,84.0,82.3,366,122,,9,27.3,0,0.0,0.0
Gore, Terrance,605253,33,0.1,24.2,99.3,76.5,83.7,73.6,365,147,,4,12.1,0,0.0,0.0
Arroyo, Christian,624414,33,4.0,27.3,109.4,83.1,88.6,77.7,409,151,404,8,24.2,2,6.1,3.5
Sanchez, Anibal,434671,32,-9.6,25.0,94.3,70.3,78.3,67.7,303,88,,0,0.0,0,0.0,0.0
Ray, Robbie,592662,32,-16.4,12.5,105.2,70.9,85.9,69.2,337,76,,2,6.3,0,0.0,0.0
Hendricks, Kyle,543294,32,-5.6,15.6,104.4,72.7,90.5,66.6,367,108,,6,18.8,0,0.0,0.0
Ramirez, Hanley,434670,32,6.3,50.0,113.8,88.9,95.0,82.7,416,168,414,14,43.8,2,6.3,3.5
Butera, Drew,460077,31,21.9,25.8,104.2,83.2,87.3,77.8,357,174,,6,19.4,0,0.0,0.0
Davis, Jaylin,664041,31,1.1,32.3,106.8,87.9,86.1,88.7,416,120,416,12,40.0,1,3.2,2.1
Lorenzen, Michael,547179,31,-0.6,29.0,108.1,95.7,99.2,93.5,387,131,387,18,64.3,1,3.2,1.9
Higashioka, Kyle,543309,31,17.7,35.5,109.5,89.8,94.8,81.1,416,204,382,12,38.7,3,9.7,5.3
Thomas, Lane,657041,30,6.4,26.7,108.7,91.7,97.6,89.0,410,159,378,13,43.3,4,13.3,9.1
Arrieta, Jake,453562,30,16.7,30.0,107.8,76.5,84.8,71.8,294,156,,8,26.7,0,0.0,0.0
Bourjos, Peter,488721,30,20.9,23.3,109.8,85.1,88.8,79.6,385,202,,5,16.7,1,3.3,2.2
Peterson, Dustin,640460,30,11.0,23.3,105.9,84.5,89.3,80.6,368,131,,11,36.7,1,3.3,2.1
Hamels, Cole,430935,29,2.5,41.4,103.9,83.1,89.3,78.0,380,146,,6,20.7,0,0.0,0.0
DeSclafani, Anthony,543101,29,-12.6,13.8,105.8,82.5,89.5,81.1,314,66,,8,28.6,0,0.0,0.0
Buehler, Walker,621111,29,-9.4,20.7,104.8,81.1,90.3,77.5,409,118,409,9,31.0,1,3.4,1.5
Garlick, Kyle,664247,29,25.0,48.3,105.5,91.6,94.7,87.0,413,245,397,12,41.4,6,20.7,11.3
Nola, Aaron,605400,29,-4.0,27.6,100.7,76.2,89.6,70.1,338,105,,6,20.7,0,0.0,0.0
Joseph, Caleb,543376,29,19.9,44.8,100.8,85.4,89.5,79.6,380,204,,7,24.1,0,0.0,0.0
Davies, Zach,605200,29,5.7,27.6,97.9,73.5,86.8,62.0,309,150,,2,6.9,0,0.0,0.0
Darvish, Yu,506433,29,-8.6,13.8,108.8,81.1,88.9,79.0,335,99,,11,37.9,1,3.4,1.6
Ravelo, Rangel,592660,28,7.5,35.7,111.5,93.8,97.6,91.3,487,165,454,14,50.0,3,10.7,7.0
Mendick, Danny,664901,28,11.1,39.3,102.2,84.7,88.0,81.0,387,163,367,6,21.4,0,0.0,0.0
Stubbs, Garrett,596117,28,12.9,28.6,103.1,84.8,87.1,86.1,369,141,,8,28.6,0,0.0,0.0
Lester, Jon,452657,28,5.6,28.6,102.4,84.5,90.3,81.4,376,149,376,6,21.4,0,0.0,0.0
Woodruff, Brandon,605540,28,6.0,32.1,107.5,81.0,86.6,78.4,362,167,,7,25.0,0,0.0,0.0
Bumgarner, Madison,518516,27,8.7,22.2,109.9,83.3,93.0,73.6,388,173,378,13,48.1,2,7.4,2.6
Perez, Michael,605421,27,15.5,33.3,105.9,92.5,95.8,88.7,408,203,,13,48.1,2,7.4,3.6
Kramer, Kevin,596012,27,19.8,40.7,107.0,86.1,89.4,80.3,387,209,,9,34.6,2,7.4,4.0
Hanson, Alen,593700,27,7.2,22.2,99.5,78.5,88.0,76.9,332,128,,6,22.2,0,0.0,0.0
Paddack, Chris,663978,27,-12.5,22.2,104.4,77.6,89.0,74.4,294,82,,5,18.5,0,0.0,0.0
Rios, Edwin,621458,26,5.4,50.0,112.5,95.0,101.7,87.3,473,197,417,17,65.4,7,26.9,12.5
Martin, Jason,641829,26,5.6,23.1,108.4,91.0,93.9,90.7,373,156,,13,50.0,2,7.7,5.0
Fraley, Jake,641584,26,31.4,26.9,106.1,83.4,88.3,83.0,373,186,,4,15.4,1,3.8,2.4
Samardzija, Jeff,502188,26,-10.2,19.2,107.6,71.9,85.7,69.0,322,75,,6,23.1,0,0.0,0.0
Williams, Trevor,592866,25,-6.7,28.0,95.1,66.6,86.1,62.9,280,90,,1,4.0,0,0.0,0.0
Williams, Mason,592863,25,14.8,52.0,105.2,87.6,91.6,79.1,374,193,,8,32.0,0,0.0,0.0
Bradley, Bobby,656252,25,10.1,32.0,113.5,91.9,98.8,84.9,457,166,457,10,40.0,2,8.0,4.1
O'Grady, Brian,657434,25,25.0,32.0,107.3,87.9,95.4,71.3,426,219,407,10,41.7,3,12.0,6.3
Morrison, Logan,489149,25,22.1,24.0,108.8,87.7,93.9,86.0,411,175,404,7,28.0,3,12.0,7.9
Eflin, Zach,621107,25,5.9,24.0,103.2,73.4,85.7,63.5,379,164,,4,16.0,0,0.0,0.0
Velasquez, Vince,592826,25,-8.8,24.0,105.7,76.0,89.5,71.0,364,119,364,6,24.0,0,0.0,0.0
Trumbo, Mark,444432,24,8.8,25.0,112.3,90.0,91.5,91.0,374,160,,9,37.5,2,8.3,6.5
Blandino, Alex,607468,24,12.4,41.7,107.3,90.1,94.3,85.1,405,182,405,8,33.3,1,4.2,2.0
Reed, AJ,607223,24,20.6,20.8,106.7,88.5,93.3,85.1,436,169,436,8,34.8,2,8.3,4.1
Almonte, Abraham,501659,23,9.2,39.1,111.9,89.7,96.4,86.8,437,148,437,10,43.5,1,4.3,2.6
Vargas, Jason,450306,23,-13.4,17.4,98.7,68.2,80.2,62.9,318,96,,3,13.0,0,0.0,0.0
Nunez, Dom,624513,23,25.7,26.1,106.2,87.5,93.3,79.9,424,238,421,6,26.1,2,8.7,4.7
O'Brien, Peter,598284,23,13.9,21.7,108.6,92.0,99.5,84.1,413,175,413,10,43.5,1,4.3,2.1
Quantrill, Cal,615698,23,-26.3,8.7,102.2,65.3,79.3,64.7,231,34,,1,4.3,0,0.0,0.0
Lauer, Eric,641778,23,0.4,30.4,103.8,73.6,89.9,61.9,382,183,,3,13.0,1,4.3,2.1
Kieboom, Carter,666198,23,12.4,43.5,108.6,90.9,93.1,92.9,400,169,383,10,43.5,2,8.7,4.7
Brito, Socrates,593647,22,-2.1,22.7,106.3,88.0,89.7,87.0,390,129,,9,40.9,1,4.5,2.3
Senzatela, Antonio,622608,21,1.2,9.5,100.2,76.0,96.0,69.5,332,110,,4,19.0,0,0.0,0.0
Mejias-Brean, Seth,623180,21,8.3,33.3,105.7,89.5,97.8,85.7,411,149,396,8,38.1,2,9.5,6.1
Garcia, Aramis,605244,21,19.6,38.1,104.4,87.1,92.1,76.9,404,238,370,7,35.0,1,4.8,2.2
Roark, Tanner,543699,21,3.9,33.3,100.6,83.2,89.2,77.7,353,155,,3,15.0,1,4.8,2.9
Mahle, Tyler,641816,21,-21.7,4.8,104.9,72.4,92.9,70.2,334,76,,4,19.0,0,0.0,0.0
Sanchez, Adrian,506703,21,-0.7,23.8,106.7,87.2,85.7,88.5,299,108,,7,33.3,0,0.0,0.0
Lambert, Peter,663567,21,-5.9,28.6,97.0,69.0,87.0,62.3,273,109,,1,4.8,0,0.0,0.0
Zagunis, Mark,657145,20,0.5,30.0,103.1,86.2,91.5,81.8,362,161,,7,35.0,0,0.0,0.0
Davis, Rajai,434658,20,10.2,35.0,104.1,84.7,91.4,81.1,382,144,382,6,30.0,1,5.0,3.8
Stamets, Eric,608715,19,21.2,36.8,104.3,83.9,93.0,72.8,367,190,,4,21.1,1,5.3,2.1
Syndergaard, Noah,592789,19,15.3,31.6,108.4,83.2,95.0,71.3,407,222,406,8,42.1,3,15.8,4.3
Bird, Greg,595885,19,7.8,31.6,108.0,85.3,91.5,78.4,408,168,408,7,36.8,1,5.3,2.4
Ward, Taylor,621493,19,11.2,47.4,105.7,91.7,93.8,90.1,406,198,406,10,52.6,2,10.5,4.2
Stevenson, Andrew,664057,19,9.5,31.6,103.0,82.3,88.8,79.5,392,141,,6,31.6,2,10.5,5.4
Foltynewicz, Mike,592314,19,-9.7,15.8,94.4,73.2,84.5,70.9,257,57,,0,0.0,0,0.0,0.0
Archer, Chris,502042,19,-3.2,15.8,103.6,76.2,93.6,71.5,241,105,,1,5.3,0,0.0,0.0
LaMarre, Ryan,534606,18,7.9,38.9,105.4,86.1,90.6,80.3,410,175,410,5,27.8,3,16.7,11.5
Wacha, Michael,608379,18,-0.4,16.7,99.5,72.1,76.2,73.1,189,47,,3,16.7,0,0.0,0.0
Anderson, Chase,502624,18,-11.0,16.7,101.4,72.0,86.9,66.2,284,84,,1,5.9,0,0.0,0.0
Jankowski, Travis,608671,18,9.6,16.7,95.6,77.8,82.5,75.2,349,150,,1,5.9,0,0.0,0.0
Hermosillo, Michael,641684,18,20.7,27.8,105.0,88.7,94.7,80.7,352,214,,10,55.6,0,0.0,0.0
Pedroia, Dustin,456030,18,6.3,27.8,98.2,85.6,87.2,84.6,351,146,,4,22.2,0,0.0,0.0
Taylor, Beau,607333,18,6.0,38.9,102.8,89.7,96.5,85.3,416,157,407,9,50.0,2,11.1,6.7
Lyles, Jordan,543475,18,-11.0,5.6,93.7,79.6,78.7,81.6,245,56,,0,0.0,0,0.0,0.0
Cowart, Kaleb,592230,18,20.9,27.8,99.8,83.0,87.3,80.9,326,171,,2,11.1,0,0.0,0.0
Alford, Anthony,546990,17,13.6,11.8,107.0,86.1,88.7,85.5,424,140,424,5,29.4,1,5.9,3.3
Lopez, Pablo,641154,17,2.3,35.3,105.3,80.4,94.6,74.0,392,179,,4,23.5,1,5.9,2.8
Beede, Tyler,595881,17,0.7,11.8,98.9,76.9,87.4,71.6,323,95,,1,5.9,0,0.0,0.0
Leyba, Domingo,642736,17,21.4,47.1,103.0,85.0,84.5,88.8,344,198,,4,23.5,0,0.0,0.0
Lucchesi, Joey,664192,17,-16.5,11.8,98.7,67.5,77.1,67.1,217,70,,2,11.8,0,0.0,0.0
Moroff, Max,621559,17,23.9,35.3,106.8,83.7,91.9,74.9,360,165,360,6,35.3,1,5.9,2.9
Gallen, Zac,668678,16,-13.5,12.5,100.4,69.7,87.1,64.4,278,65,,3,18.8,0,0.0,0.0
Yamamoto, Jordan,657141,16,-25.9,12.5,100.3,69.8,86.2,67.5,164,36,,2,12.5,0,0.0,0.0
Arozarena, Randy,668227,16,5.6,18.8,107.8,90.7,100.5,87.3,389,127,389,6,37.5,1,6.3,4.3
Mejia, Erick,625510,16,10.8,18.8,92.3,80.7,82.4,79.6,334,158,,0,0.0,0,0.0,0.0
Pirela, Jose,517369,15,22.8,26.7,105.5,86.5,87.4,89.4,410,172,410,5,33.3,2,13.3,8.3
Hoffman, Jeff,656546,15,-24.1,20.0,106.3,65.1,91.4,58.5,304,79,,2,13.3,0,0.0,0.0
Alcantara, Sandy,645261,15,-13.5,33.3,110.4,71.8,99.8,64.8,327,89,,3,20.0,1,6.7,1.6
Clarke, Taylor,664199,15,-2.2,26.7,101.7,78.7,86.8,75.6,407,145,407,3,20.0,0,0.0,0.0
Stripling, Ross,548389,15,-14.7,20.0,93.1,71.8,68.9,72.3,248,72,,0,0.0,0,0.0,0.0
Agrazal, Dario,642607,15,-18.5,13.3,100.9,79.5,88.7,78.0,292,52,,6,40.0,0,0.0,0.0
Flaherty, Ryan,475247,15,9.0,33.3,106.2,87.1,98.7,83.2,386,107,,7,46.7,1,6.7,4.5
Adames, Cristhian,542436,14,2.1,28.6,101.5,85.9,88.5,84.4,356,113,,4,28.6,0,0.0,0.0
Richards, Trevor,670950,14,-9.0,7.1,99.5,78.9,81.8,79.0,285,74,,2,14.3,0,0.0,0.0
Graterol, Juan,492802,14,8.5,35.7,99.2,82.1,83.6,81.4,370,119,,2,14.3,0,0.0,0.0
Chacin, Jhoulys,468504,14,22.0,21.4,107.4,88.2,94.0,90.7,405,137,405,4,28.6,1,7.1,4.0
Chatwood, Tyler,543022,14,2.5,42.9,98.9,83.0,91.1,73.3,346,182,,5,35.7,0,0.0,0.0
Lin, Tzu-Wei,624407,14,1.2,7.1,99.6,83.0,93.4,80.0,360,101,,2,14.3,0,0.0,0.0
Miller, Ian,641878,14,11.6,28.6,99.0,87.4,88.2,88.3,332,163,,4,28.6,0,0.0,0.0
Fedde, Erick,607200,14,-14.0,14.3,96.5,67.0,76.4,64.5,363,109,,2,14.3,0,0.0,0.0
Davis, Taylor,543089,14,7.8,42.9,103.9,87.0,87.2,86.9,416,175,416,2,14.3,1,7.1,5.0
Freeland, Kyle,607536,13,-23.0,7.7,102.3,64.0,100.1,61.0,213,40,,4,30.8,0,0.0,0.0
Lamet, Dinelson,659275,13,-11.3,23.1,104.5,67.2,64.8,67.6,199,44,,1,7.7,0,0.0,0.0
Court, Ryan,606956,13,16.3,46.2,107.1,81.0,91.5,75.1,366,163,366,4,30.8,2,15.4,8.0
Strahm, Matt,621381,13,-3.4,46.2,102.3,77.5,93.1,64.2,371,154,,6,46.2,0,0.0,0.0
Torreyes, Ronald,591720,13,24.4,15.4,94.9,80.2,74.7,84.6,252,126,,0,0.0,0,0.0,0.0
Centeno, Juan,518542,13,17.0,38.5,102.4,85.7,88.6,84.9,337,182,,2,15.4,0,0.0,0.0
Urias, Julio,628711,13,-14.1,15.4,93.7,60.0,87.1,55.0,337,112,,0,0.0,0,0.0,0.0
Rivera, Rene,425784,13,19.2,30.8,104.9,87.6,86.9,88.4,382,195,382,3,23.1,0,0.0,0.0
Schwindel, Frank,643524,13,20.5,15.4,103.3,85.7,89.9,87.9,326,167,,3,23.1,0,0.0,0.0
Lavarnway, Ryan,543432,13,10.6,38.5,104.3,87.9,94.1,78.1,428,217,395,5,38.5,1,7.7,5.3
Hernandez, Elieser,622694,13,-16.7,7.7,101.8,68.1,85.8,65.6,309,63,,2,15.4,0,0.0,0.0
Bonifacio, Jorge,593528,13,15.5,46.2,105.7,89.1,92.5,87.3,388,186,,4,30.8,1,7.7,4.8
Wisdom, Patrick,621550,12,16.7,41.7,102.0,89.9,93.2,79.8,363,258,,6,50.0,0,0.0,0.0
Stroman, Marcus,573186,12,-14.5,16.7,104.2,74.4,90.4,69.1,328,101,,2,16.7,0,0.0,0.0
Wong, Kean,642221,12,5.1,16.7,102.5,79.9,87.0,79.2,310,102,,3,25.0,0,0.0,0.0
Mahtook, Mikie,543484,12,30.4,0.0,106.9,88.6,96.9,83.8,375,193,,3,25.0,1,8.3,4.0
Leake, Mike,502190,12,-6.2,25.0,91.6,65.4,83.7,59.6,319,100,,0,0.0,0,0.0,0.0
Keuchel, Dallas,572971,12,-15.9,16.7,98.1,77.0,91.3,74.2,348,83,,3,25.0,0,0.0,0.0
Rodriguez, Dereck,605446,12,12.6,25.0,99.8,85.4,85.7,88.4,332,142,,3,25.0,0,0.0,0.0
Freitas, David,571679,11,5.5,36.4,102.0,85.5,94.5,77.5,360,184,,5,45.5,0,0.0,0.0
Walton, Donnie,622268,11,14.2,27.3,103.2,86.9,87.5,87.7,355,158,,2,18.2,0,0.0,0.0
Eickhoff, Jerad,595191,11,-18.5,9.1,99.9,70.5,97.9,67.7,326,50,,4,36.4,0,0.0,0.0
Weaver, Luke,596133,10,21.5,50.0,99.7,78.7,92.5,54.8,392,240,392,4,40.0,0,0.0,0.0
Shaw, Chris,622046,10,9.6,20.0,104.3,93.4,91.6,94.7,357,134,,3,30.0,0,0.0,0.0
Peralta, Freddy,642547,10,-7.0,40.0,95.2,70.0,82.3,66.9,315,96,,1,10.0,0,0.0,0.0
Hill, Rich,448179,10,-3.4,30.0,87.3,63.0,78.6,56.3,216,81,,0,0.0,0,0.0,0.0
Velazquez, Andrew,623205,10,18.2,30.0,107.7,92.1,93.0,93.1,386,206,,5,50.0,0,0.0,0.0
Gonzalez, Gio,461829,10,-0.4,20.0,91.8,69.5,80.7,62.0,315,113,,0,0.0,0,0.0,0.0
Margevicius, Nick,676606,10,0.9,30.0,103.3,77.2,97.7,76.5,232,87,,2,20.0,0,0.0,0.0
Gonsolin, Tony,664062,10,8.1,40.0,102.3,82.9,87.3,78.5,348,173,,2,20.0,0,0.0,0.0
Godley, Zack,643327,10,28.3,40.0,96.3,76.7,82.7,41.0,318,253,,1,10.0,0,0.0,0.0
Joe, Connor,656582,10,1.1,20.0,100.5,81.4,69.4,86.9,261,97,,3,30.0,0,0.0,0.0
Smyly, Drew,592767,10,-24.0,10.0,96.6,78.2,,83.8,46,9,,2,20.0,0,0.0,0.0
Gonzalez, Chi Chi,592346,9,-8.0,22.2,93.7,83.9,82.5,84.4,326,76,,0,0.0,0,0.0,0.0
